:RUN-1	LEVEL SWEEP	TEMP:NaN	6/12/2023	4:43 PM	HR:0.84:SW EAR: R	SW FREQ: 8.00	# AVERAGES: 512	REP RATE (/sec): 30	DRIVER: 	SAMPLE (µsec): 40:Threshold: 53.9:NOTES-:CHAMBER-:Avgs: 512;512;512;512;512;512;512
:Tries: 1170;1234;1195;1191;1170;1190;1182
 -0.078770	  0.086498	  0.159251	 -0.019440	  0.088739	  0.180567	  0.018389
 -0.056463	  0.053122	  0.182383	  0.009899	  0.160737	  0.184356	 -0.003281
 -0.078614	  0.073639	  0.157361	  0.018761	  0.172449	  0.212805	  0.035298
 -0.044724	  0.127937	  0.135969	  0.012812	  0.157532	  0.213768	  0.052158
 -0.058327	  0.137547	  0.142596	  0.011633	  0.222551	  0.198923	  0.076015
 -0.070014	  0.146955	  0.118328	 -0.042495	  0.256861	  0.166927	  0.087454
 -0.082146	  0.139693	  0.132210	 -0.032152	  0.226773	  0.127019	  0.104648
 -0.074640	  0.148678	  0.127052	 -0.000391	  0.244190	  0.146676	  0.114092
 -0.035008	  0.171209	  0.126308	 -0.022808	  0.236090	  0.118574	  0.082383
  0.018755	  0.141931	  0.140113	 -0.025301	  0.184687	  0.108913	  0.105555
 -0.028734	  0.138542	  0.081903	  0.052052	  0.172642	  0.107419	  0.082800
 -0.097091	  0.141439	  0.094027	  0.138682	  0.208018	  0.141241	  0.042607
 -0.110360	  0.114636	  0.150021	  0.094256	  0.163110	  0.199264	  0.079862
 -0.085539	  0.128242	  0.078216	  0.082987	  0.185331	  0.180384	  0.097456
 -0.059951	  0.116023	  0.054027	  0.073902	  0.238292	  0.137385	  0.120898
 -0.021969	  0.129812	  0.072083	  0.111175	  0.204600	  0.121516	  0.117771
 -0.037534	  0.152734	  0.114707	  0.064617	  0.137622	  0.124837	  0.088984
 -0.043633	  0.154368	  0.093678	  0.073855	  0.124128	  0.124123	  0.053186
 -0.024614	  0.170451	  0.088214	  0.050542	  0.140652	  0.082903	 -0.043870
 -0.010113	  0.161103	  0.052544	  0.015071	  0.103808	  0.037195	 -0.045171
 -0.014202	  0.165352	  0.059886	  0.059523	  0.111798	  0.048567	 -0.017803
 -0.035571	  0.156403	  0.071213	  0.027606	  0.146417	  0.012464	  0.025512
 -0.025166	  0.123522	  0.076359	  0.085227	  0.119311	  0.027491	  0.011573
 -0.026887	  0.216647	  0.080184	  0.115988	  0.149397	  0.090255	 -0.023796
 -0.031272	  0.195919	  0.114251	  0.085370	  0.082366	  0.077371	 -0.070320
 -0.004296	  0.116676	  0.063274	  0.038329	  0.097427	  0.051343	 -0.172267
  0.009542	  0.112493	  0.008970	  0.033749	  0.148788	  0.020449	 -0.207433
  0.017218	  0.164442	  0.033926	  0.047716	  0.157072	  0.006097	 -0.209786
  0.041621	  0.170748	  0.054193	  0.024687	  0.127203	 -0.022944	 -0.233062
  0.014378	  0.179282	  0.086449	  0.059555	  0.130548	 -0.079430	 -0.351787
  0.023268	  0.177355	  0.074383	  0.043774	  0.108921	 -0.096840	 -0.324788
  0.095384	  0.188427	  0.053176	 -0.005661	  0.095686	 -0.084190	 -0.313772
  0.068677	  0.183719	  0.051754	 -0.012056	  0.077942	 -0.119556	 -0.320660
  0.052566	  0.193456	  0.060666	  0.013399	  0.098279	 -0.161042	 -0.369062
  0.081825	  0.242545	  0.041311	  0.006043	  0.112058	 -0.175750	 -0.372402
  0.083764	  0.202071	  0.054618	  0.067300	  0.062423	 -0.202138	 -0.375221
  0.040486	  0.275123	  0.058876	  0.054582	  0.081083	 -0.239311	 -0.371923
  0.040572	  0.219171	  0.086230	  0.003564	  0.039225	 -0.299468	 -0.376869
 -0.014128	  0.231828	  0.092341	 -0.035505	 -0.029663	 -0.306494	 -0.418508
  0.062922	  0.270978	  0.093384	 -0.017545	 -0.110779	 -0.292749	 -0.377436
  0.105504	  0.258326	  0.132164	 -0.021392	 -0.101723	 -0.332140	 -0.336463
  0.087793	  0.307267	  0.102107	 -0.010342	 -0.135271	 -0.343391	 -0.322229
  0.104011	  0.289058	  0.110876	 -0.024366	 -0.147992	 -0.266761	 -0.291934
  0.092917	  0.321923	  0.127524	 -0.031364	 -0.171789	 -0.293901	 -0.227723
  0.077059	  0.313749	  0.111065	 -0.040833	 -0.213729	 -0.261432	 -0.271102
  0.130492	  0.244911	  0.143092	 -0.031155	 -0.177830	 -0.241488	 -0.264985
  0.174161	  0.252426	  0.119290	  0.005277	 -0.187251	 -0.289691	 -0.196978
  0.173859	  0.269404	  0.125183	 -0.008761	 -0.152867	 -0.243643	 -0.130193
  0.133932	  0.249661	  0.119222	 -0.002121	 -0.157234	 -0.215636	 -0.045029
  0.104497	  0.234724	  0.068724	  0.002223	 -0.168549	 -0.188802	  0.007179
  0.155114	  0.248341	  0.100501	  0.017772	 -0.177728	 -0.134227	  0.009604
  0.152916	  0.279400	  0.077678	  0.029226	 -0.143347	 -0.084267	  0.023394
  0.172257	  0.282861	  0.099462	  0.009611	 -0.112041	 -0.037922	  0.040077
  0.216118	  0.341131	  0.116066	 -0.019905	 -0.098068	  0.026568	  0.064720
  0.215480	  0.324629	  0.052536	 -0.013237	 -0.039040	  0.106677	  0.069731
  0.200600	  0.285184	  0.080904	 -0.013086	 -0.036570	  0.147099	  0.022861
  0.204944	  0.317413	  0.107858	 -0.026712	 -0.096287	  0.188649	  0.070536
  0.175054	  0.289939	  0.068690	 -0.021108	 -0.079214	  0.160290	  0.074584
  0.172410	  0.292946	  0.095307	 -0.003563	 -0.069456	  0.150330	  0.078938
  0.156301	  0.280349	  0.107211	 -0.046631	 -0.031799	  0.138469	  0.104923
  0.065061	  0.307302	  0.081948	 -0.022925	 -0.022422	  0.216400	  0.049495
  0.088836	  0.321871	  0.019463	  0.009607	  0.025180	  0.252997	  0.057997
  0.114434	  0.288704	  0.023046	  0.029819	  0.054598	  0.227080	 -0.013214
  0.160401	  0.309335	  0.071909	  0.000556	  0.069301	  0.242979	 -0.006531
  0.179808	  0.372658	  0.075810	 -0.026342	  0.074822	  0.232557	 -0.000371
  0.168171	  0.372135	  0.032954	 -0.040054	  0.073683	  0.202585	 -0.037662
  0.189785	  0.351574	  0.068140	 -0.024016	  0.125235	  0.174718	 -0.040145
  0.229364	  0.425324	  0.096750	 -0.022465	  0.177415	  0.200479	 -0.007372
  0.209947	  0.433312	  0.124687	 -0.049228	  0.220908	  0.179956	 -0.046436
  0.170606	  0.360528	  0.160277	 -0.053617	  0.249203	  0.136415	 -0.020206
  0.163486	  0.278662	  0.110309	 -0.046422	  0.243263	  0.166537	 -0.015904
  0.189177	  0.311272	  0.129644	 -0.015111	  0.199912	  0.247632	  0.024241
  0.221563	  0.366468	  0.131010	 -0.005994	  0.151753	  0.280700	  0.020649
  0.239244	  0.337028	  0.158316	 -0.014615	  0.116749	  0.208058	  0.000430
  0.224396	  0.309089	  0.189346	 -0.036167	  0.092968	  0.201992	 -0.044314
  0.214226	  0.326259	  0.164292	 -0.012684	  0.076376	  0.231152	 -0.067974
  0.218818	  0.329003	  0.140705	 -0.018239	  0.079844	  0.255825	 -0.085305
  0.296313	  0.332516	  0.095413	  0.000110	  0.052528	  0.219372	 -0.115674
  0.257749	  0.309978	  0.072705	 -0.031736	  0.020120	  0.149123	 -0.136962
  0.231472	  0.302416	  0.065450	 -0.017948	  0.043934	  0.113798	 -0.171872
  0.261746	  0.330113	  0.114921	  0.003223	  0.045648	  0.115848	 -0.223408
  0.275511	  0.363230	  0.150382	 -0.032469	  0.052425	  0.116521	 -0.223098
  0.325874	  0.366453	  0.094867	 -0.038553	  0.108942	  0.075931	 -0.250300
  0.312685	  0.345223	  0.080103	 -0.057499	  0.120418	  0.045270	 -0.249422
  0.228673	  0.359025	  0.103675	 -0.018186	  0.126173	 -0.034365	 -0.290772
  0.180050	  0.408765	  0.123088	  0.033532	  0.077815	 -0.076712	 -0.308325
  0.153938	  0.402190	  0.123284	  0.050260	  0.079895	 -0.036143	 -0.335481
  0.140787	  0.368884	  0.134616	  0.070823	  0.120034	 -0.044373	 -0.372262
  0.193936	  0.347600	  0.102975	  0.036713	  0.089521	 -0.081198	 -0.343183
  0.222240	  0.315555	  0.088501	  0.033716	  0.102018	 -0.090534	 -0.313381
  0.220519	  0.353656	  0.027252	  0.064390	  0.142152	 -0.096985	 -0.279969
  0.162816	  0.328537	  0.042699	  0.066383	  0.094276	 -0.086826	 -0.272599
  0.124467	  0.324489	  0.083212	  0.058483	  0.051464	 -0.096383	 -0.296852
  0.136369	  0.275855	  0.048499	  0.060557	  0.045642	 -0.086564	 -0.260307
  0.136272	  0.230000	  0.019197	  0.071877	 -0.028337	 -0.091682	 -0.198846
  0.136741	  0.270851	  0.020861	  0.037750	  0.010925	 -0.066604	 -0.178445
  0.109153	  0.296681	 -0.003623	  0.012989	  0.009979	 -0.021318	 -0.165167
  0.152486	  0.299317	 -0.007323	  0.055221	  0.038924	 -0.019707	 -0.214634
  0.152448	  0.322313	  0.048777	  0.071293	  0.036315	 -0.033145	 -0.261546
  0.181365	  0.327357	  0.072483	  0.054510	 -0.006225	 -0.051173	 -0.215398
  0.175924	  0.269020	  0.054556	  0.024352	 -0.016329	 -0.089852	 -0.144132
  0.156697	  0.269389	  0.043392	  0.012857	 -0.014478	 -0.066202	 -0.086511
  0.138307	  0.289953	  0.042982	  0.013772	  0.047584	  0.017460	 -0.053653
  0.163841	  0.298173	  0.013423	  0.023614	  0.051831	  0.075398	 -0.072898
  0.197964	  0.295521	  0.003255	  0.021611	  0.011357	  0.053224	 -0.167556
  0.207461	  0.292366	  0.033661	 -0.010869	  0.011988	 -0.013748	 -0.197472
  0.191740	  0.312225	  0.019981	  0.009298	  0.048211	  0.015758	 -0.179927
  0.190661	  0.348440	  0.064926	  0.005439	  0.041581	  0.028573	 -0.169149
  0.228410	  0.308581	  0.093319	 -0.020465	  0.042899	  0.074709	 -0.120444
  0.212489	  0.284645	  0.064869	 -0.047241	  0.037723	  0.122512	 -0.099697
  0.195529	  0.292495	  0.106690	 -0.018287	  0.032449	  0.098514	 -0.064728
  0.229742	  0.300193	  0.113590	  0.051394	  0.005051	  0.069716	 -0.078001
  0.245126	  0.343518	  0.114258	  0.058202	  0.010147	  0.084273	 -0.088826
  0.196521	  0.331123	  0.122426	 -0.007708	  0.007025	  0.101031	 -0.077341
  0.203228	  0.248665	  0.077113	 -0.082934	  0.002237	  0.059349	 -0.074037
  0.199918	  0.244464	  0.104034	 -0.083400	  0.034847	  0.033160	 -0.086726
  0.138888	  0.287662	  0.113887	 -0.051463	  0.012440	  0.013877	 -0.085704
  0.121469	  0.309765	  0.055477	 -0.043769	  0.029157	  0.038117	 -0.060251
  0.146500	  0.301658	  0.017760	 -0.056561	  0.065435	  0.018924	 -0.023665
  0.140743	  0.236406	  0.001300	 -0.019518	  0.046722	  0.000918	  0.034888
  0.114413	  0.250318	  0.008976	 -0.045277	  0.026364	  0.022155	  0.019382
  0.130571	  0.278899	  0.029607	 -0.050599	  0.027454	  0.008786	 -0.000414
  0.167196	  0.283387	  0.010223	 -0.056794	  0.013771	 -0.024109	 -0.075273
  0.124956	  0.284365	  0.039131	 -0.029849	  0.028738	 -0.053359	 -0.089289
  0.039323	  0.314530	  0.035911	 -0.039295	  0.036738	 -0.040156	 -0.124291
  0.058884	  0.272242	  0.016308	 -0.018993	  0.063929	 -0.068195	 -0.083646
  0.124905	  0.216803	  0.074309	  0.020777	  0.064336	 -0.047861	 -0.092129
  0.102393	  0.231938	  0.059098	 -0.013586	  0.081285	 -0.036397	 -0.105294
  0.093234	  0.250297	  0.000430	 -0.049535	  0.135306	 -0.031754	 -0.101728
  0.103323	  0.264857	  0.001531	 -0.025124	  0.119478	 -0.001731	 -0.137505
  0.136965	  0.203186	 -0.055226	 -0.007967	  0.078404	 -0.004511	 -0.107912
  0.127480	  0.203336	 -0.026802	 -0.065241	  0.055451	 -0.006853	 -0.169281
  0.140897	  0.206997	  0.049786	 -0.041187	  0.008379	 -0.049044	 -0.107776
  0.129285	  0.216879	  0.037175	  0.037247	 -0.004276	 -0.057890	 -0.084378
  0.142820	  0.201055	  0.036956	  0.007018	 -0.039683	 -0.078218	 -0.107142
  0.166065	  0.120843	 -0.011911	  0.030593	 -0.028013	 -0.129887	 -0.089093
  0.142734	  0.141856	 -0.009911	  0.037196	 -0.011695	 -0.127095	 -0.056237
  0.153984	  0.165242	 -0.009411	  0.009686	  0.000543	 -0.121963	 -0.063972
  0.132689	  0.192246	  0.018961	 -0.024121	  0.031933	 -0.155533	 -0.081684
  0.149851	  0.216084	  0.043810	 -0.022679	  0.070259	 -0.068270	 -0.079905
  0.140903	  0.203376	  0.038521	 -0.016937	  0.009007	 -0.098580	 -0.090296
  0.124314	  0.195315	  0.025934	  0.023479	  0.051640	 -0.143032	 -0.121428
  0.086048	  0.219323	  0.063511	  0.047674	  0.024928	 -0.140939	 -0.093427
  0.069658	  0.230276	  0.055575	  0.001010	  0.005272	 -0.118569	 -0.046160
  0.091364	  0.246830	  0.038236	 -0.058960	  0.015618	 -0.117021	 -0.025761
  0.125144	  0.328618	  0.076639	 -0.082591	 -0.016937	 -0.146057	 -0.116196
  0.058662	  0.066224	  0.009531	 -0.013431	  0.033177	  0.004680	 -0.023961
 -0.012566	  0.006313	 -0.042879	  0.010508	  0.008687	 -0.017074	 -0.041470
  0.003131	 -0.033829	 -0.041600	 -0.001305	  0.014393	 -0.040837	 -0.118506
  0.035868	  0.001397	  0.007698	 -0.013217	 -0.010240	 -0.038212	 -0.036779
  0.010619	  0.031591	 -0.011446	 -0.017637	  0.015128	  0.000623	  0.006828
 -0.031193	  0.032720	 -0.045117	 -0.055604	  0.032789	 -0.012308	 -0.002120
 -0.050997	  0.047277	  0.007803	 -0.098875	 -0.024884	  0.017307	 -0.027400
 -0.049546	  0.054240	  0.052766	 -0.035211	  0.026526	  0.030666	 -0.054150
 -0.029854	  0.034744	  0.025257	  0.009609	  0.020662	  0.018825	 -0.055342
  0.008945	  0.014872	 -0.005354	 -0.002896	 -0.022790	  0.016819	 -0.065649
  0.047840	 -0.011417	 -0.022508	  0.008900	 -0.023388	 -0.025203	 -0.027734
  0.025079	 -0.012935	 -0.013023	  0.029049	  0.005021	  0.003984	 -0.021569
  0.016919	  0.002148	  0.012481	 -0.010552	 -0.009741	 -0.020471	 -0.009223
 -0.023157	 -0.040705	 -0.011023	  0.007603	 -0.003149	 -0.002657	  0.009848
 -0.006432	 -0.032268	 -0.034450	  0.029157	 -0.005117	 -0.036919	  0.075263
  0.007135	  0.015824	 -0.016808	  0.000062	  0.000362	 -0.022557	  0.103650
  0.024931	 -0.006719	 -0.011603	 -0.031994	  0.023253	  0.008142	  0.095373
 -0.018474	 -0.053307	  0.023341	  0.040523	 -0.027683	  0.004193	  0.066339
 -0.009014	 -0.073108	  0.057597	  0.078776	 -0.029314	  0.054890	  0.076234
 -0.007895	 -0.043062	  0.059338	  0.066534	 -0.023690	  0.056110	  0.050367
 -0.028354	 -0.095993	  0.074240	  0.068765	  0.002249	  0.017325	  0.022420
 -0.017292	 -0.109748	  0.041621	 -0.007402	  0.071149	  0.013277	  0.023839
 -0.021306	 -0.079630	  0.029425	  0.008606	  0.050180	  0.054846	  0.060638
 -0.034164	 -0.080409	  0.017672	  0.013180	 -0.021205	  0.118221	 -0.001519
 -0.018124	 -0.090445	  0.030662	 -0.025570	 -0.013784	  0.081470	 -0.033141
 -0.046796	 -0.075372	  0.067750	 -0.020648	  0.016852	  0.043148	  0.004098
 -0.065026	 -0.108076	  0.038924	  0.028548	 -0.013184	  0.048224	  0.028384
 -0.048445	 -0.075628	  0.036457	 -0.003580	 -0.007264	  0.064702	  0.061255
 -0.068659	 -0.024864	 -0.035819	 -0.021730	  0.055609	 -0.006276	 -0.005270
 -0.064074	 -0.035297	 -0.038031	  0.041566	  0.083254	  0.004219	 -0.027141
 -0.016959	 -0.054702	  0.012666	  0.081209	  0.068684	  0.015876	 -0.025369
 -0.032636	 -0.038863	  0.016799	  0.072834	  0.082356	  0.048734	 -0.018635
 -0.039702	 -0.028957	  0.001518	 -0.023642	  0.060830	  0.063267	  0.018038
 -0.041296	 -0.034083	 -0.023669	 -0.032379	  0.025594	  0.067340	  0.021586
 -0.003287	  0.035739	 -0.019512	  0.002715	  0.036280	  0.026206	  0.007353
 -0.041520	  0.027705	  0.001129	  0.014879	  0.034134	  0.028980	  0.044876
 -0.063624	  0.015030	 -0.019410	  0.024812	  0.016407	  0.039816	  0.044540
 -0.064340	  0.021409	 -0.021455	  0.008687	  0.010738	  0.039148	  0.006181
 -0.063643	 -0.020905	 -0.058072	  0.031307	 -0.017633	  0.021068	 -0.071780
 -0.031485	 -0.038700	 -0.075009	  0.007500	 -0.024280	 -0.014322	 -0.049466
 -0.001550	 -0.050793	 -0.014144	  0.002610	 -0.012543	  0.000144	 -0.001829
 -0.013835	 -0.017186	  0.016004	 -0.055430	  0.050035	 -0.055535	  0.010863
 -0.000444	 -0.042097	 -0.010669	 -0.024781	  0.026905	 -0.064353	  0.042094
  0.025372	 -0.079246	 -0.041121	 -0.014522	  0.076269	 -0.045012	  0.056168
 -0.013597	 -0.104296	 -0.030618	 -0.033872	  0.055652	 -0.038774	  0.043491
  0.012174	 -0.070851	 -0.016225	  0.002432	  0.054053	  0.008724	  0.044476
  0.034153	 -0.039024	 -0.028115	  0.039843	  0.049215	  0.059379	  0.064861
  0.014396	 -0.078712	  0.013621	  0.046630	  0.048523	  0.076919	  0.062040
 -0.010564	 -0.055281	 -0.028923	 -0.004629	  0.048476	  0.061061	  0.045990
 -0.056390	 -0.049398	 -0.079876	  0.004958	  0.040479	  0.060579	  0.079976
 -0.023243	 -0.039342	 -0.014822	  0.012460	  0.080433	  0.043489	  0.044301
 -0.023254	  0.001053	 -0.013570	 -0.032680	  0.054714	  0.000112	  0.023752
 -0.009406	 -0.032038	  0.019199	 -0.030458	  0.033954	  0.027101	  0.055218
 -0.057018	 -0.027751	  0.009718	 -0.021392	  0.042149	  0.025776	  0.068484
 -0.104477	 -0.026259	 -0.008313	  0.007742	  0.081155	 -0.003456	  0.052809
 -0.084199	 -0.056515	  0.001490	  0.033874	  0.099816	  0.036328	  0.046041
 -0.120281	 -0.043719	  0.006919	 -0.015733	  0.086501	  0.062382	  0.046685
 -0.142674	  0.033997	  0.002284	 -0.018967	  0.080914	  0.026870	  0.062816
 -0.149448	  0.001812	  0.003381	 -0.035013	  0.091812	  0.055567	  0.014997
 -0.150003	 -0.015074	 -0.010641	 -0.016934	  0.043283	  0.030575	  0.026114
 -0.139489	 -0.063253	 -0.022763	  0.042513	  0.003537	  0.000608	  0.024178
 -0.142533	 -0.035911	 -0.024034	  0.031523	  0.015607	  0.011412	  0.059887
 -0.152851	 -0.021714	 -0.020573	  0.051224	  0.065202	  0.005853	  0.059117
 -0.125491	 -0.039270	 -0.003277	  0.019204	  0.023235	  0.039620	  0.052108
 -0.078053	 -0.096085	  0.031872	  0.030321	  0.012371	  0.022850	  0.019014
 -0.062198	 -0.133536	  0.006043	  0.111381	 -0.020882	  0.013662	  0.029150
 -0.083212	 -0.112441	 -0.047728	  0.055925	 -0.031864	  0.016820	  0.023874
 -0.087059	 -0.110933	 -0.047576	  0.014942	 -0.015992	  0.031472	  0.010653
 -0.047037	 -0.064255	 -0.006484	 -0.008540	 -0.006282	  0.055682	  0.026312
 -0.063725	 -0.101004	 -0.002337	 -0.039337	 -0.027906	  0.042542	  0.035668
 -0.114443	 -0.109216	  0.014444	 -0.086678	 -0.026277	  0.077752	  0.001849
 -0.096414	 -0.086888	  0.007411	 -0.092829	 -0.015333	  0.095745	  0.005789
 -0.100514	 -0.104542	 -0.028822	 -0.078849	  0.024899	  0.057260	  0.050339
 -0.084406	 -0.115003	 -0.012584	 -0.114615	  0.007987	  0.059442	 -0.006276
 -0.118586	 -0.108790	 -0.006774	 -0.116631	 -0.005344	  0.062142	 -0.035819
 -0.070803	 -0.076716	 -0.019092	 -0.082132	  0.029486	  0.088711	  0.015958
 -0.013232	 -0.056281	 -0.001150	 -0.073473	 -0.033785	  0.096939	  0.018539
  0.012023	 -0.057700	 -0.022353	 -0.010708	 -0.001006	  0.072166	 -0.001822
 -0.009565	 -0.054587	 -0.012193	 -0.011324	 -0.008989	  0.053838	  0.010685
 -0.006912	 -0.023574	 -0.019899	 -0.054867	 -0.018746	  0.079431	  0.064139
 -0.013424	 -0.023419	 -0.026856	 -0.055980	 -0.008683	  0.040240	  0.061582
 -0.023056	  0.001776	 -0.035526	 -0.027770	 -0.049859	  0.050320	  0.030779
  0.033553	 -0.017046	 -0.009185	 -0.049525	 -0.031771	  0.042119	  0.008920
  0.024192	 -0.036773	 -0.050653	 -0.007758	  0.030676	  0.052334	  0.015805
  0.042528	 -0.025645	 -0.012970	 -0.048757	 -0.015740	  0.039056	  0.025920
  0.008313	 -0.066582	  0.003882	 -0.065013	 -0.066908	  0.030324	  0.011088
 -0.012389	 -0.105377	 -0.036497	 -0.069711	 -0.054386	 -0.042470	  0.010713
 -0.011302	 -0.081025	 -0.057809	 -0.085570	 -0.005772	 -0.020134	 -0.021971
 -0.004231	 -0.094682	 -0.096249	 -0.062942	 -0.023257	  0.034395	 -0.048427
